Latitude,Longitude,Zone,Land-Use
45.5137695,9.1807158,zone9,forest
45.5137244,9.1804261,zone9,forest
45.5136905,9.1803215,zone9,forest
45.5136642,9.1802089,zone9,forest
45.5136586,9.1801284,zone9,forest
45.5136172,9.1801123,zone9,forest
45.5135439,9.1801203,zone9,forest
45.5134725,9.1801633,zone9,forest
45.5134105,9.1801713,zone9,forest
45.5133579,9.1802196,zone9,forest
45.5133127,9.1802545,zone9,forest
45.5132545,9.1802437,zone9,forest
45.5132131,9.1802652,zone9,forest
45.5131549,9.1803135,zone9,forest
45.5130947,9.1803081,zone9,forest
45.5130383,9.1802866,zone9,forest
45.5129444,9.1803054,zone9,forest
45.5128635,9.1803161,zone9,forest
45.5127846,9.1803296,zone9,forest
45.5127038,9.1803805,zone9,forest
45.5126399,9.1804342,zone9,forest
45.5125872,9.1804342,zone9,forest
45.5125121,9.1804154,zone9,forest
45.5124294,9.1803698,zone9,forest
45.5123918,9.180402,zone9,forest
45.512388,9.1804422,zone9,forest
45.512388,9.1804985,zone9,forest
45.5123711,9.1805575,zone9,forest
45.5124256,9.1806595,zone9,forest
45.512403,9.1806997,zone9,forest
45.5123222,9.1807614,zone9,forest
45.5122564,9.1808177,zone9,forest
45.512185,9.180866,zone9,forest
45.5121173,9.1809357,zone9,forest
45.5120967,9.1810162,zone9,forest
45.4827968,9.1905601,zone9,grass
45.4827181,9.1906874,zone9,grass
45.4826729,9.1907734,zone9,grass
45.4826066,9.1908949,zone9,grass
45.4824869,9.1911069,zone9,grass
45.4822407,9.1915252,zone9,grass
45.4823964,9.191663,zone9,grass
45.4826639,9.1912023,zone9,grass
45.482647,9.191079,zone9,grass
45.4826884,9.1909998,zone9,grass
45.482758,9.1910255,zone9,grass
45.4828026,9.1909084,zone9,grass
45.4828435,9.1907477,zone9,grass
45.4828671,9.1906042,zone9,grass
45.4828801,9.1904446,zone9,grass
45.4827968,9.1905601,zone9,grass
45.5014349,9.1530987,zone9,recreation_ground
45.501504,9.1531667,zone9,recreation_ground
45.5013921,9.1534181,zone9,recreation_ground
45.5013748,9.1534047,zone9,recreation_ground
45.5013523,9.1533992,zone9,recreation_ground
45.5013334,9.1534074,zone9,recreation_ground
45.5013136,9.1534216,zone9,recreation_ground
45.5012913,9.1534391,zone9,recreation_ground
45.5012774,9.1534505,zone9,recreation_ground
45.5012825,9.1535732,zone9,recreation_ground
45.501275,9.1535772,zone9,recreation_ground
45.5012471,9.1535746,zone9,recreation_ground
45.5012421,9.1533978,zone9,recreation_ground
45.5013659,9.1531325,zone9,recreation_ground
45.5014349,9.1530987,zone9,recreation_ground
45.5289486,9.1689467,zone9,grass
45.528958,9.169231,zone9,grass
45.5287889,9.1692391,zone9,grass
45.5288531,9.1689565,zone9,grass
45.5289486,9.1689467,zone9,grass
45.5021596,9.1515724,zone9,grass
45.502242,9.1515929,zone9,grass
45.5024369,9.151673,zone9,grass
45.5024453,9.1513163,zone9,grass
45.5023194,9.1513082,zone9,grass
45.5022865,9.1512787,zone9,grass
45.5021596,9.1515724,zone9,grass
45.4833872,9.1881592,zone9,grass
45.4829802,9.1886024,zone9,grass
45.4829447,9.188541,zone9,grass
45.483347,9.1880931,zone9,grass
45.4833872,9.1881592,zone9,grass
45.4832934,9.1874383,zone9,grass
45.4833191,9.1876088,zone9,grass
45.4833461,9.187788,zone9,grass
45.4833773,9.1879949,zone9,grass
45.4831252,9.1882732,zone9,grass
45.4830884,9.1882088,zone9,grass
45.4830457,9.1881337,zone9,grass
45.4830785,9.1880937,zone9,grass
45.4829892,9.1879595,zone9,grass
45.4829018,9.1878663,zone9,grass
45.4829089,9.1878241,zone9,grass
45.482793,9.187779,zone9,grass
45.4827996,9.1877351,zone9,grass
45.4828139,9.1876398,zone9,grass
45.4825264,9.1875173,zone9,grass
45.4825315,9.1874724,zone9,grass
45.4825405,9.1873928,zone9,grass
45.4828307,9.1874673,zone9,grass
45.4830529,9.1874851,zone9,grass
45.4831297,9.1874794,zone9,grass
45.4831697,9.1874421,zone9,grass
45.483206,9.1873734,zone9,grass
45.4832934,9.1874383,zone9,grass
45.4860799,9.1942679,zone9,grass
45.48608,9.1942347,zone9,grass
45.4860724,9.1942033,zone9,grass
45.4860579,9.1941774,zone9,grass
45.4860392,9.1941604,zone9,grass
45.4860178,9.1941527,zone9,grass
45.4859957,9.1941551,zone9,grass
45.4859752,9.1941673,zone9,grass
45.4859586,9.1941881,zone9,grass
45.4859474,9.1942154,zone9,grass
45.4859429,9.1942464,zone9,grass
45.4859454,9.1942777,zone9,grass
45.4859548,9.1943064,zone9,grass
45.485971,9.1943302,zone9,grass
45.4859918,9.1943451,zone9,grass
45.4860149,9.1943492,zone9,grass
45.4860376,9.1943422,zone9,grass
45.4860574,9.1943249,zone9,grass
45.4860721,9.1942991,zone9,grass
45.4860799,9.1942679,zone9,grass
45.5218498,9.1830478,zone9,plant_nursery
45.5216985,9.1837615,zone9,plant_nursery
45.521255,9.1839731,zone9,plant_nursery
45.5211026,9.1833384,zone9,plant_nursery
45.5218498,9.1830478,zone9,plant_nursery
45.521856,9.1830398,zone9,plant_nursery
45.521703,9.183768,zone9,plant_nursery
45.5212511,9.183982,zone9,plant_nursery
45.5210941,9.1833351,zone9,plant_nursery
45.521856,9.1830398,zone9,plant_nursery
45.4816682,9.1930327,zone9,residential
45.4811186,9.1929229,zone9,residential
45.4808961,9.1933546,zone9,residential
45.4809497,9.1934068,zone9,residential
45.4809777,9.193437,zone9,residential
45.4812006,9.1936484,zone9,residential
45.481318,9.1937657,zone9,residential
45.4816682,9.1930327,zone9,residential
45.5222001,9.1782363,zone9,allotments
45.5221355,9.1785869,zone9,allotments
45.5218205,9.1784687,zone9,allotments
45.521885,9.1781181,zone9,allotments
45.5222001,9.1782363,zone9,allotments
45.5208144,9.1834561,zone9,allotments
45.5208468,9.1835964,zone9,allotments
45.5209156,9.1838947,zone9,allotments
45.5209748,9.184151,zone9,allotments
45.520632,9.1843241,zone9,allotments
45.5205724,9.1840391,zone9,allotments
45.5205136,9.1837579,zone9,allotments
45.5204788,9.1835914,zone9,allotments
45.5208144,9.1834561,zone9,allotments
45.5051234,9.1646232,zone9,recreation_ground
45.5051279,9.1646435,zone9,recreation_ground
45.505194,9.164614,zone9,recreation_ground
45.5051896,9.1645937,zone9,recreation_ground
45.5051234,9.1646232,zone9,recreation_ground
45.5051544,9.1644041,zone9,recreation_ground
45.5050911,9.1644259,zone9,recreation_ground
45.5050954,9.1644516,zone9,recreation_ground
45.5051588,9.1644298,zone9,recreation_ground
45.5051544,9.1644041,zone9,recreation_ground
45.5051335,9.1627907,zone9,construction
45.5052463,9.1627382,zone9,construction
45.5053422,9.1631403,zone9,construction
45.5052971,9.1631591,zone9,construction
45.5053187,9.1632708,zone9,construction
45.5050856,9.1633861,zone9,construction
45.5051512,9.1636542,zone9,construction
45.5042083,9.1640139,zone9,construction
45.5037483,9.1623541,zone9,construction
45.5038603,9.1623015,zone9,construction
45.5040563,9.1622094,zone9,construction
45.5042149,9.1621349,zone9,construction
45.5043696,9.1620622,zone9,construction
45.5046735,9.1619194,zone9,construction
45.5047478,9.1622261,zone9,construction
45.5048198,9.1625403,zone9,construction
45.5048532,9.162686,zone9,construction
45.5049122,9.1628927,zone9,construction
45.5051335,9.1627907,zone9,construction
45.5290558,9.1548664,zone9,industrial
45.5294915,9.1547654,zone9,industrial
45.529601,9.1556447,zone9,industrial
45.5291037,9.155762,zone9,industrial
45.5290352,9.1551334,zone9,industrial
45.5290831,9.1551237,zone9,industrial
45.5290558,9.1548664,zone9,industrial
45.4906311,9.1767115,zone9,military
45.490588,9.176735,zone9,military
45.4903252,9.1774819,zone9,military
45.4900521,9.1781379,zone9,military
45.4895326,9.1792421,zone9,military
45.4893766,9.1795614,zone9,military
45.4892801,9.1797196,zone9,military
45.4889536,9.1802702,zone9,military
45.4887216,9.180774,zone9,military
45.4886559,9.1807447,zone9,military
45.4884357,9.1811282,zone9,military
45.4882324,9.1815024,zone9,military
45.4884066,9.181693,zone9,military
45.4884081,9.1818752,zone9,military
45.4885414,9.1818308,zone9,military
45.4887372,9.1820075,zone9,military
45.4889028,9.1819012,zone9,military
45.4890213,9.1818268,zone9,military
45.4890005,9.1817604,zone9,military
45.4896086,9.181402,zone9,military
45.4896268,9.1814639,zone9,military
45.4897623,9.181383,zone9,military
45.4900864,9.1811728,zone9,military
45.4903908,9.180989,zone9,military
45.4903272,9.1807095,zone9,military
45.4906332,9.1800388,zone9,military
45.4906424,9.1799861,zone9,military
45.4906424,9.1799524,zone9,military
45.4906404,9.1798645,zone9,military
45.4907687,9.1795775,zone9,military
45.4907797,9.179561,zone9,military
45.4908529,9.1794516,zone9,military
45.4912964,9.178441,zone9,military
45.4908782,9.1780123,zone9,military
45.4909044,9.1774449,zone9,military
45.4910336,9.1771404,zone9,military
45.4906628,9.1768028,zone9,military
45.4906802,9.1767366,zone9,military
45.4906311,9.1767115,zone9,military
45.4903197,9.1760419,zone9,railway
45.4902462,9.1763936,zone9,railway
45.490156,9.1767537,zone9,railway
45.4899883,9.1772567,zone9,railway
45.489495,9.178385,zone9,railway
45.4890837,9.1791329,zone9,railway
45.4869436,9.1820757,zone9,railway
45.4866596,9.1824093,zone9,railway
45.4863271,9.1828029,zone9,railway
45.4860758,9.1830895,zone9,railway
45.4858916,9.183285,zone9,railway
45.485955,9.1834001,zone9,railway
45.4856589,9.1838631,zone9,railway
45.4856063,9.1840157,zone9,railway
45.4854357,9.1843905,zone9,railway
45.4844156,9.1866903,zone9,railway
45.4844608,9.1867308,zone9,railway
45.4844896,9.1867567,zone9,railway
45.4845173,9.1867816,zone9,railway
45.4845633,9.186823,zone9,railway
45.4845978,9.1868539,zone9,railway
45.4846214,9.1868751,zone9,railway
45.4846712,9.1869198,zone9,railway
45.4847022,9.1869477,zone9,railway
45.4847305,9.1869731,zone9,railway
45.4847788,9.1870165,zone9,railway
45.4848122,9.1870465,zone9,railway
45.484838,9.1870697,zone9,railway
45.4850261,9.1872385,zone9,railway
45.4850403,9.1872513,zone9,railway
45.4854902,9.1876326,zone9,railway
45.4856109,9.1873698,zone9,railway
45.4857824,9.1869883,zone9,railway
45.4857634,9.1869663,zone9,railway
45.4857421,9.1869393,zone9,railway
45.4864439,9.185395,zone9,railway
45.4867502,9.1847163,zone9,railway
45.4867687,9.1847325,zone9,railway
45.4867848,9.1847566,zone9,railway
45.4873443,9.1835244,zone9,railway
45.487725,9.1826859,zone9,railway
45.4877266,9.1825558,zone9,railway
45.4882324,9.1815024,zone9,railway
45.4884357,9.1811282,zone9,railway
45.4886559,9.1807447,zone9,railway
45.4887216,9.180774,zone9,railway
45.4889536,9.1802702,zone9,railway
45.4893766,9.1795614,zone9,railway
45.4895326,9.1792421,zone9,railway
45.4900521,9.1781379,zone9,railway
45.4903252,9.1774819,zone9,railway
45.490588,9.176735,zone9,railway
45.4906311,9.1767115,zone9,railway
45.4903837,9.1762737,zone9,railway
45.4903197,9.1760419,zone9,railway
45.5129462,9.1509585,zone9,grass
45.5134807,9.1504674,zone9,grass
45.513982,9.150018,zone9,grass
45.5149899,9.1491652,zone9,grass
45.5166439,9.1477791,zone9,grass
45.5167552,9.1480723,zone9,grass
45.5166031,9.1482347,zone9,grass
45.5150055,9.1496303,zone9,grass
45.5148957,9.1497614,zone9,grass
45.5144366,9.1501434,zone9,grass
45.5142639,9.1503483,zone9,grass
45.5141606,9.1503968,zone9,grass
45.5141519,9.1503951,zone9,grass
45.5139785,9.1506199,zone9,grass
45.5135548,9.1509405,zone9,grass
45.5135475,9.1509195,zone9,grass
45.513465,9.1509837,zone9,grass
45.5134275,9.1509755,zone9,grass
45.513763,9.1525818,zone9,grass
45.513735,9.1526005,zone9,grass
45.5132108,9.1529815,zone9,grass
45.5129371,9.1531803,zone9,grass
45.5128224,9.152719,zone9,grass
45.512234,9.1516199,zone9,grass
45.5129462,9.1509585,zone9,grass
45.5229541,9.1749974,zone9,residential
45.5226769,9.1753603,zone9,residential
45.522283,9.1758762,zone9,residential
45.5220671,9.1761588,zone9,residential
45.5221688,9.1763221,zone9,residential
45.5223849,9.1766697,zone9,residential
45.5224972,9.176519,zone9,residential
45.5229354,9.1759308,zone9,residential
45.5233637,9.1765879,zone9,residential
45.5237879,9.1762862,zone9,residential
45.5235997,9.1759895,zone9,residential
45.5231898,9.1753617,zone9,residential
45.5229541,9.1749974,zone9,residential
45.4953936,9.1773703,zone9,grass
45.4953693,9.1773731,zone9,grass
45.4953408,9.1773768,zone9,grass
45.4953067,9.177381,zone9,grass
45.4952432,9.1766254,zone9,grass
45.4951999,9.1762193,zone9,grass
45.4952425,9.1762111,zone9,grass
45.4952696,9.1762056,zone9,grass
45.4953099,9.1761999,zone9,grass
45.4953309,9.1766124,zone9,grass
45.4953936,9.1773703,zone9,grass
45.4950784,9.1736126,zone9,grass
45.4950499,9.173618,zone9,grass
45.4950232,9.1736243,zone9,grass
45.4949927,9.1736306,zone9,grass
45.4951203,9.1751258,zone9,grass
45.4951338,9.1754318,zone9,grass
45.4951491,9.175429,zone9,grass
45.4951738,9.1754245,zone9,grass
45.4952017,9.1754189,zone9,grass
45.4952279,9.1754146,zone9,grass
45.4952407,9.1754123,zone9,grass
45.4952019,9.17511,zone9,grass
45.4950784,9.1736126,zone9,grass
45.4946879,9.175255,zone9,grass
45.4946777,9.175124,zone9,grass
45.4946053,9.1751356,zone9,grass
45.4945712,9.175385,zone9,grass
45.494666,9.1753699,zone9,grass
45.4946616,9.175314,zone9,grass
45.4947403,9.1753015,zone9,grass
45.4947361,9.1752473,zone9,grass
45.4946879,9.175255,zone9,grass
45.4947936,9.1746072,zone9,grass
45.4947376,9.1746178,zone9,grass
45.4947019,9.1747372,zone9,grass
45.4946953,9.1747908,zone9,grass
45.4947024,9.1748647,zone9,grass
45.494641,9.1748765,zone9,grass
45.4948152,9.1736376,zone9,grass
45.4948669,9.1736456,zone9,grass
45.494897,9.1736496,zone9,grass
45.4950021,9.1748638,zone9,grass
45.4950403,9.1753058,zone9,grass
45.4950079,9.1753099,zone9,grass
45.4949706,9.1748691,zone9,grass
45.4948995,9.1740306,zone9,grass
45.494843,9.1740396,zone9,grass
45.4948359,9.1739594,zone9,grass
45.49479,9.1739675,zone9,grass
45.4948007,9.1741295,zone9,grass
45.4947562,9.1741375,zone9,grass
45.4947936,9.1746072,zone9,grass
45.4944664,9.1761289,zone9,grass
45.4944319,9.1763833,zone9,grass
45.4944127,9.1765226,zone9,grass
45.4943652,9.1768664,zone9,grass
45.4944025,9.1769045,zone9,grass
45.4945426,9.1767382,zone9,grass
45.4945664,9.1767752,zone9,grass
45.494693,9.1766244,zone9,grass
45.4949374,9.1763332,zone9,grass
45.4949177,9.1762903,zone9,grass
45.494908,9.1762329,zone9,grass
45.4948935,9.1760531,zone9,grass
45.4944664,9.1761289,zone9,grass
45.4997277,9.1590466,zone9,grass
45.5002516,9.1589275,zone9,grass
45.5001234,9.1581662,zone9,grass
45.4991137,9.1584706,zone9,grass
45.4990992,9.1585077,zone9,grass
45.4991227,9.1585654,zone9,grass
45.4993277,9.1588654,zone9,grass
45.4992541,9.1590448,zone9,grass
45.4993988,9.1590361,zone9,grass
45.4994931,9.1590711,zone9,grass
45.4995588,9.1590727,zone9,grass
45.4997277,9.1590466,zone9,grass
45.499331,9.1667169,zone9,grass
45.4992286,9.1668261,zone9,grass
45.499223,9.1668503,zone9,grass
45.4992407,9.1668842,zone9,grass
45.4992587,9.1669187,zone9,grass
45.4992754,9.1669217,zone9,grass
45.4993791,9.1668079,zone9,grass
45.4993555,9.1667633,zone9,grass
45.499331,9.1667169,zone9,grass
45.5001855,9.1643502,zone9,grass
45.4999455,9.1646159,zone9,grass
45.4998123,9.1647633,zone9,grass
45.4999909,9.1648102,zone9,grass
45.5002004,9.1645188,zone9,grass
45.5001855,9.1643502,zone9,grass
45.4999712,9.1648411,zone9,grass
45.4997964,9.1647915,zone9,grass
45.4996619,9.164943,zone9,grass
45.4997428,9.1650838,zone9,grass
45.4997747,9.1650838,zone9,grass
45.4999712,9.1648411,zone9,grass
45.498835,9.1651498,zone9,grass
45.4986881,9.1648572,zone9,grass
45.498615,9.1649339,zone9,grass
45.498641,9.1650533,zone9,grass
45.4986613,9.1651862,zone9,grass
45.498673,9.1653773,zone9,grass
45.498835,9.1651498,zone9,grass
45.4983239,9.1640647,zone9,grass
45.49844,9.1643545,zone9,grass
45.4983742,9.1643438,zone9,grass
45.4982647,9.1641066,zone9,grass
45.4983239,9.1640647,zone9,grass
45.5010875,9.1605057,zone9,construction
45.5016354,9.1604,zone9,construction
45.5015895,9.1598001,zone9,construction
45.5016236,9.1597926,zone9,construction
45.5016273,9.1598202,zone9,construction
45.5017001,9.1598011,zone9,construction
45.5016647,9.1598968,zone9,construction
45.501716,9.1599534,zone9,construction
45.5023996,9.159772,zone9,construction
45.5024669,9.1597788,zone9,construction
45.5025012,9.1598753,zone9,construction
45.5026418,9.1604975,zone9,construction
45.5011867,9.1607389,zone9,construction
45.5010875,9.1605057,zone9,construction
45.5012073,9.1609186,zone9,brownfield
45.5013785,9.16132,zone9,brownfield
45.5014621,9.1615271,zone9,brownfield
45.5016137,9.1619219,zone9,brownfield
45.501713,9.1621803,zone9,brownfield
45.5024679,9.1615884,zone9,brownfield
45.5024188,9.1614599,zone9,brownfield
45.5022985,9.1611427,zone9,brownfield
45.5022443,9.1611589,zone9,brownfield
45.5021924,9.1607335,zone9,brownfield
45.5012073,9.1609186,zone9,brownfield
45.5004918,9.1555557,zone9,grass
45.5004686,9.1556097,zone9,grass
45.5004103,9.1557454,zone9,grass
45.5003866,9.1558005,zone9,grass
45.5006046,9.1560044,zone9,grass
45.5004918,9.1555557,zone9,grass
45.4990334,9.1582372,zone9,grass
45.4990014,9.1584449,zone9,grass
45.499083,9.1586146,zone9,grass
45.498816,9.1583691,zone9,grass
45.4994491,9.1569516,zone9,grass
45.5000933,9.1555279,zone9,grass
45.5001185,9.1555528,zone9,grass
45.4997693,9.1563107,zone9,grass
45.4998694,9.1564035,zone9,grass
45.4996904,9.1567967,zone9,grass
45.4996912,9.1568416,zone9,grass
45.4992025,9.1579259,zone9,grass
45.4991714,9.157944,zone9,grass
45.4990334,9.1582372,zone9,grass
45.5024303,9.1519774,zone9,grass
45.5023645,9.1519513,zone9,grass
45.5022591,9.1519094,zone9,grass
45.5022998,9.1525136,zone9,grass
45.5023356,9.1524908,zone9,grass
45.5023746,9.1524882,zone9,grass
45.5024057,9.1524962,zone9,grass
45.5024217,9.1525105,zone9,grass
45.5024223,9.1524756,zone9,grass
45.5024242,9.152353,zone9,grass
45.5024269,9.1521879,zone9,grass
45.50243,9.1519958,zone9,grass
45.5024303,9.1519774,zone9,grass
45.5026192,9.1508402,zone9,grass
45.502714,9.1511269,zone9,grass
45.5026051,9.1510253,zone9,grass
45.502576,9.151095,zone9,grass
45.5025974,9.1511175,zone9,grass
45.5025835,9.1511594,zone9,grass
45.5025741,9.1511473,zone9,grass
45.5025487,9.1510279,zone9,grass
45.5025374,9.1508804,zone9,grass
45.5025581,9.1507383,zone9,grass
45.5026117,9.1506176,zone9,grass
45.5027762,9.1505384,zone9,grass
45.5031183,9.1498706,zone9,grass
45.5030657,9.1498102,zone9,grass
45.5031897,9.1496037,zone9,grass
45.5033448,9.1498142,zone9,grass
45.5029557,9.1505451,zone9,grass
45.5028955,9.1506001,zone9,grass
45.5027611,9.1506417,zone9,grass
45.5026991,9.1506793,zone9,grass
45.5026726,9.1507259,zone9,grass
45.5026192,9.1508402,zone9,grass
45.495634,9.1724051,zone9,grass
45.4956547,9.1727511,zone9,grass
45.4956072,9.1727627,zone9,grass
45.4955941,9.1725847,zone9,grass
45.4954079,9.1726133,zone9,grass
45.4954153,9.1727101,zone9,grass
45.4953663,9.1726908,zone9,grass
45.4953345,9.1726452,zone9,grass
45.4953062,9.1726233,zone9,grass
45.4953313,9.17244,zone9,grass
45.495634,9.1724051,zone9,grass
45.4954084,9.1729147,zone9,grass
45.4954504,9.1729336,zone9,grass
45.4952598,9.1729621,zone9,grass
45.4952856,9.1727738,zone9,grass
45.4953755,9.1727913,zone9,grass
45.4953802,9.1728691,zone9,grass
45.4954084,9.1729147,zone9,grass
45.5130647,9.1559034,zone9,grass
45.5131042,9.1560878,zone9,grass
45.5131177,9.1561388,zone9,grass
45.5131546,9.1562982,zone9,grass
45.5131752,9.1563871,zone9,grass
45.5124925,9.1566995,zone9,grass
45.5124725,9.1566082,zone9,grass
45.512456,9.1565325,zone9,grass
45.5124813,9.1564996,zone9,grass
45.5125179,9.1565426,zone9,grass
45.512547,9.156556,zone9,grass
45.5128349,9.1564258,zone9,grass
45.513099,9.1562013,zone9,grass
45.5130829,9.1561636,zone9,grass
45.5130119,9.1559918,zone9,grass
45.5128959,9.1560894,zone9,grass
45.5129036,9.156108,zone9,grass
45.5127789,9.1562102,zone9,grass
45.5126523,9.1562661,zone9,grass
45.512638,9.1562724,zone9,grass
45.5126342,9.1562545,zone9,grass
45.5125103,9.1563092,zone9,grass
45.5125396,9.1564446,zone9,grass
45.5124897,9.1563843,zone9,grass
45.5124512,9.1563629,zone9,grass
45.5124089,9.1563575,zone9,grass
45.5122352,9.1564323,zone9,grass
45.5122266,9.1563922,zone9,grass
45.5122087,9.1563092,zone9,grass
45.5122742,9.1562787,zone9,grass
45.5124928,9.1561754,zone9,grass
45.5128133,9.1560222,zone9,grass
45.5130079,9.1559281,zone9,grass
45.5130647,9.1559034,zone9,grass
45.5124288,9.1567287,zone9,meadow
45.512518,9.1570987,zone9,meadow
45.5125773,9.1571387,zone9,meadow
45.5127247,9.1570749,zone9,meadow
45.5127444,9.157168,zone9,meadow
