Latitude,Longitude,Zone,LandUse
45.4395943,9.224224,zone4,grass
45.439665,9.2243011,zone4,grass
45.4396858,9.2241885,zone4,grass
45.4430641,9.2267086,zone4,grass
45.4431821,9.2268419,zone4,grass
45.4432005,9.2268382,zone4,grass
45.443246,9.2268033,zone4,grass
45.4432713,9.2267671,zone4,grass
45.4432792,9.2267397,zone4,grass
45.4432801,9.2266874,zone4,grass
45.4432792,9.2266413,zone4,grass
45.4432748,9.2266089,zone4,grass
45.4432591,9.2265839,zone4,grass
45.4432154,9.226564,zone4,grass
45.4431813,9.2265615,zone4,grass
45.4431445,9.2265777,zone4,grass
45.4430702,9.2266774,zone4,grass
45.4430641,9.2267086,zone4,grass
45.443183,9.2262567,zone4,grass
45.4431806,9.2262144,zone4,grass
45.4431694,9.2261774,zone4,grass
45.4431361,9.2261386,zone4,grass
45.4431138,9.2261492,zone4,grass
45.4430952,9.2261985,zone4,grass
45.4430804,9.2262109,zone4,grass
45.4430532,9.2262144,zone4,grass
45.4429951,9.2261827,zone4,grass
45.442984,9.2261932,zone4,grass
45.4429951,9.2264911,zone4,grass
45.4429988,9.2265457,zone4,grass
45.4430075,9.226558,zone4,grass
45.4430347,9.2265651,zone4,grass
45.4431101,9.2265334,zone4,grass
45.4431608,9.2264752,zone4,grass
45.4431756,9.2264364,zone4,grass
45.443183,9.2263906,zone4,grass
45.443183,9.2262567,zone4,grass
45.4432462,9.2262196,zone4,grass
45.4432431,9.2262108,zone4,grass
45.4432376,9.2262055,zone4,grass
45.4432141,9.2262187,zone4,grass
45.4432128,9.2262275,zone4,grass
45.4432147,9.2263377,zone4,grass
45.4432135,9.2263738,zone4,grass
45.443203,9.2264381,zone4,grass
45.4431986,9.2264575,zone4,grass
45.443198,9.2264663,zone4,grass
45.4432011,9.2264848,zone4,grass
45.4432073,9.2264998,zone4,grass
45.4432351,9.2265289,zone4,grass
45.4432468,9.2265368,zone4,grass
45.4432543,9.2265368,zone4,grass
45.4432605,9.2265315,zone4,grass
45.4432648,9.2265227,zone4,grass
45.4432648,9.2265113,zone4,grass
45.4432555,9.2264796,zone4,grass
45.4432543,9.2263712,zone4,grass
45.4432518,9.2263209,zone4,grass
45.4432512,9.2262813,zone4,grass
45.4432462,9.2262196,zone4,grass
45.4431662,9.2257682,zone4,grass
45.4432058,9.2257929,zone4,grass
45.4432194,9.2258035,zone4,grass
45.4432281,9.2258193,zone4,grass
45.443233,9.225948,zone4,grass
45.4432441,9.2261242,zone4,grass
45.4432441,9.2261418,zone4,grass
45.4432392,9.2261595,zone4,grass
45.4432231,9.2261542,zone4,grass
45.4431823,9.2261207,zone4,grass
45.4431477,9.2260801,zone4,grass
45.4431378,9.2260625,zone4,grass
45.4430896,9.2260202,zone4,grass
45.4430797,9.2260044,zone4,grass
45.443076,9.225985,zone4,grass
45.4430871,9.2259691,zone4,grass
45.4431205,9.2259568,zone4,grass
45.4431329,9.225948,zone4,grass
45.443165,9.2259039,zone4,grass
45.4431724,9.2258863,zone4,grass
45.4431761,9.2258669,zone4,grass
45.4431786,9.2258458,zone4,grass
45.4431749,9.2258211,zone4,grass
45.4431675,9.2258017,zone4,grass
45.4431662,9.2257682,zone4,grass
45.4430178,9.2267422,zone4,grass
45.4431437,9.2268942,zone4,grass
45.4429592,9.2270538,zone4,grass
45.4428586,9.2269304,zone4,grass
45.4430178,9.2267422,zone4,grass
45.4427679,9.2265729,zone4,grass
45.4429855,9.2266945,zone4,grass
45.4427321,9.2269906,zone4,grass
45.4426084,9.2268673,zone4,grass
45.4427679,9.2265729,zone4,grass
45.4429682,9.2262663,zone4,grass
45.442967,9.2262451,zone4,grass
45.4429522,9.2262399,zone4,grass
45.4427889,9.2265536,zone4,grass
45.4429695,9.226654,zone4,grass
45.4429806,9.2266241,zone4,grass
45.4429682,9.2262663,zone4,grass
45.4627965,9.2375868,zone4,construction
45.4631096,9.2375439,zone4,construction
45.4634003,9.237489,zone4,construction
45.4640757,9.2373641,zone4,construction
45.4651724,9.2371576,zone4,construction
45.4659041,9.237061,zone4,construction
45.4663481,9.2370995,zone4,construction
45.4666284,9.2371988,zone4,construction
45.4668935,9.2373132,zone4,construction
45.4668051,9.2377423,zone4,construction
45.4627965,9.2375868,zone4,construction
45.4657425,9.2397352,zone4,farmland
45.4652326,9.2397085,zone4,farmland
45.464529,9.2396896,zone4,farmland
45.4645177,9.2393704,zone4,farmland
45.4644538,9.239129,zone4,farmland
45.4643484,9.2389466,zone4,farmland
45.4635564,9.2384477,zone4,farmland
45.4635865,9.2383682,zone4,farmland
45.463912,9.238269,zone4,farmland
45.4646307,9.238273,zone4,farmland
45.4655675,9.2382781,zone4,farmland
45.4671399,9.2382868,zone4,farmland
45.4674711,9.2383977,zone4,farmland
45.4673186,9.2399551,zone4,farmland
45.4664834,9.2396494,zone4,farmland
45.4665116,9.239475,zone4,farmland
45.4657179,9.2392104,zone4,farmland
45.4657425,9.2397352,zone4,farmland
45.4687369,9.2402582,zone4,farmland
45.4687275,9.240454,zone4,farmland
45.4681952,9.2403709,zone4,farmland
45.4681839,9.2406901,zone4,farmland
45.4682837,9.2408144,zone4,farmland
45.468167,9.2414733,zone4,farmland
45.467582,9.2415269,zone4,farmland
45.467766,9.2400125,zone4,farmland
45.4687369,9.2402582,zone4,farmland
45.4282841,9.2543265,zone4,grass
45.4283335,9.2542713,zone4,grass
45.4286197,9.2547353,zone4,grass
45.4286347,9.2547916,zone4,grass
45.4286361,9.2548147,zone4,grass
45.4286324,9.2548442,zone4,grass
45.4286215,9.2548908,zone4,grass
45.42855,9.2549794,zone4,grass
45.4285161,9.254915,zone4,grass
45.4285759,9.2548334,zone4,grass
45.4282841,9.2543265,zone4,grass
45.428687,9.256888,zone4,grass
45.428678,9.2569105,zone4,grass
45.4286813,9.2569443,zone4,grass
45.4286945,9.2569712,zone4,grass
45.4287246,9.2570221,zone4,grass
45.4288564,9.2572501,zone4,grass
45.4288507,9.2572689,zone4,grass
45.4288997,9.2573494,zone4,grass
45.4289279,9.2573172,zone4,grass
45.4288888,9.2572378,zone4,grass
45.428894,9.2572099,zone4,grass
45.42871,9.2568784,zone4,grass
45.428687,9.256888,zone4,grass
45.4316027,9.2601469,zone4,grass
45.4315744,9.2600959,zone4,grass
45.43155,9.2600691,zone4,grass
45.431526,9.2600648,zone4,grass
45.4315048,9.2600959,zone4,grass
45.431509,9.2601319,zone4,grass
45.4315349,9.2601791,zone4,grass
45.4320789,9.2611286,zone4,grass
45.4321151,9.2611592,zone4,grass
45.4321358,9.2611377,zone4,grass
45.4321448,9.2610964,zone4,grass
45.4321396,9.2610519,zone4,grass
45.4316027,9.2601469,zone4,grass
45.427616,9.2531438,zone4,grass
45.4275787,9.2531608,zone4,grass
45.4275219,9.2531626,zone4,grass
45.4274846,9.2531742,zone4,grass
45.4275313,9.253243,zone4,grass
45.4275806,9.2533405,zone4,grass
45.4276235,9.2534227,zone4,grass
45.4276442,9.2534147,zone4,grass
45.4276276,9.2533271,zone4,grass
45.4276201,9.2532171,zone4,grass
45.427616,9.2531438,zone4,grass
45.4293063,9.2577034,zone4,grass
45.429271,9.2577447,zone4,grass
45.4291863,9.2576026,zone4,grass
45.4291651,9.2575961,zone4,grass
45.4287378,9.2568612,zone4,grass
45.4287792,9.2568183,zone4,grass
45.4289128,9.2570436,zone4,grass
45.428894,9.257065,zone4,grass
45.4291008,9.2574341,zone4,grass
45.4291312,9.2574003,zone4,grass
45.4293063,9.2577034,zone4,grass
45.4291933,9.2579824,zone4,grass
45.4291839,9.2579985,zone4,grass
45.429143,9.2579325,zone4,grass
45.4291519,9.2577919,zone4,grass
45.4292107,9.2577233,zone4,grass
45.4292968,9.2578697,zone4,grass
45.4292441,9.2579341,zone4,grass
45.4292046,9.2578751,zone4,grass
45.4291664,9.2579274,zone4,grass
45.4291933,9.2579824,zone4,grass
45.4290239,9.2574137,zone4,grass
45.4291651,9.257682,zone4,grass
45.4291368,9.2576907,zone4,grass
45.4291124,9.2576846,zone4,grass
45.4289335,9.2573842,zone4,grass
45.4289543,9.2573601,zone4,grass
45.4290013,9.2574399,zone4,grass
45.4290239,9.2574137,zone4,grass
45.4285627,9.2564213,zone4,grass
45.4286568,9.2565983,zone4,grass
45.4286305,9.2566037,zone4,grass
45.4286098,9.2566091,zone4,grass
45.4285581,9.2565215,zone4,grass
45.4283632,9.2561998,zone4,grass
45.4282952,9.2561036,zone4,grass
45.4283216,9.2560769,zone4,grass
45.4283952,9.2562148,zone4,grass
45.4285337,9.2564569,zone4,grass
45.4285627,9.2564213,zone4,grass
45.4302964,9.259353,zone4,industrial
45.4301194,9.2591196,zone4,industrial
45.429958,9.258941,zone4,industrial
45.4299067,9.2588809,zone4,industrial
45.4298898,9.258779,zone4,industrial
45.4299053,9.2587023,zone4,industrial
45.4301293,9.2584475,zone4,industrial
45.4301721,9.2584437,zone4,industrial
45.4301947,9.2584571,zone4,industrial
45.4305204,9.2589855,zone4,industrial
45.4304808,9.2590767,zone4,industrial
45.4304625,9.2591287,zone4,industrial
45.4304413,9.259184,zone4,industrial
45.4304356,9.2592403,zone4,industrial
45.4303947,9.2592441,zone4,industrial
45.4302964,9.259353,zone4,industrial
45.4278513,9.2539537,zone4,grass
45.4276747,9.2536409,zone4,grass
45.4276593,9.2536588,zone4,grass
45.4276875,9.2537875,zone4,grass
45.4277515,9.2539725,zone4,grass
45.4278513,9.2541736,zone4,grass
45.4280978,9.2545947,zone4,grass
45.4281542,9.254525,zone4,grass
45.4279001,9.2540905,zone4,grass
45.4278362,9.2539859,zone4,grass
45.4278513,9.2539537,zone4,grass
45.4283067,9.2542299,zone4,grass
45.428262,9.25429,zone4,grass
45.4279792,9.253817,zone4,grass
45.4279646,9.2538341,zone4,grass
45.4279189,9.2537527,zone4,grass
45.4277722,9.2535166,zone4,grass
45.4277233,9.2533852,zone4,grass
45.4276954,9.2532601,zone4,grass
45.4276988,9.2530687,zone4,grass
45.4277236,9.2530106,zone4,grass
45.4277779,9.2531948,zone4,grass
45.4278456,9.2534066,zone4,grass
45.4279232,9.2535578,zone4,grass
45.4280342,9.2537643,zone4,grass
45.4283067,9.2542299,zone4,grass
45.429751,9.2566691,zone4,grass
45.4297015,9.2567137,zone4,grass
45.4296827,9.2567003,zone4,grass
45.4296606,9.2566772,zone4,grass
45.4296394,9.2566922,zone4,grass
45.4296978,9.2568049,zone4,grass
45.429719,9.2568328,zone4,grass
45.429751,9.2568435,zone4,grass
45.4297768,9.2568424,zone4,grass
45.4298051,9.2568102,zone4,grass
45.4298013,9.25677,zone4,grass
45.4297919,9.2567378,zone4,grass
45.4297731,9.2567083,zone4,grass
45.429751,9.2566691,zone4,grass
45.4296695,9.2565259,zone4,grass
45.4296248,9.2565887,zone4,grass
45.4296488,9.2566439,zone4,grass
45.4296305,9.2566691,zone4,grass
45.429295,9.2561048,zone4,grass
45.4293627,9.256019,zone4,grass
45.4296695,9.2565259,zone4,grass
45.4313749,9.2598492,zone4,grass
45.4313509,9.2598449,zone4,grass
45.431294,9.2597821,zone4,grass
45.4312643,9.2597296,zone4,grass
45.4308855,9.2590928,zone4,grass
45.430846,9.2590338,zone4,grass
45.4308502,9.2589678,zone4,grass
45.4308992,9.2589356,zone4,grass
45.4309307,9.2589667,zone4,grass
45.4313523,9.2596775,zone4,grass
45.4313994,9.2597633,zone4,grass
45.43139,9.2598197,zone4,grass
45.4313749,9.2598492,zone4,grass
45.4305091,9.2592457,zone4,grass
45.430558,9.2591384,zone4,grass
45.4306432,9.259067,zone4,grass
45.4306954,9.2590552,zone4,grass
45.4310775,9.2597419,zone4,grass
45.431006,9.2598143,zone4,grass
45.4306672,9.2590794,zone4,grass
45.4305091,9.2592457,zone4,grass
45.4297764,9.2574757,zone4,grass
45.4298019,9.2575214,zone4,grass
45.4299849,9.2573098,zone4,grass
45.429971,9.2572816,zone4,grass
45.4299583,9.2572776,zone4,grass
45.4299368,9.257293,zone4,grass
45.4299194,9.2573031,zone4,grass
45.429886,9.2573111,zone4,grass
45.429863,9.2573132,zone4,grass
45.429823,9.2573044,zone4,grass
45.4298018,9.2572924,zone4,grass
45.4297943,9.257293,zone4,grass
45.4297898,9.2572998,zone4,grass
45.4297799,9.2573319,zone4,grass
45.4297693,9.2573913,zone4,grass
45.4297696,9.2574375,zone4,grass
45.4297764,9.2574757,zone4,grass
45.429342,9.2559841,zone4,grass
45.4292799,9.2560592,zone4,grass
45.4289811,9.2555721,zone4,grass
45.4290012,9.2555589,zone4,grass
45.429342,9.2559841,zone4,grass
45.4523479,9.2267835,zone4,religious
45.452343,9.2254131,zone4,religious
45.4523429,9.2253796,zone4,religious
45.4518862,9.225378,zone4,religious
45.4518852,9.2252731,zone4,religious
45.4517271,9.2253747,zone4,religious
45.4514816,9.2255324,zone4,religious
45.4516139,9.2260529,zone4,religious
45.4518023,9.2267941,zone4,religious
45.4523479,9.2267835,zone4,religious
45.4532318,9.2392747,zone4,grass
45.4532297,9.2396904,zone4,grass
45.4532249,9.2397198,zone4,grass
45.4532118,9.2397454,zone4,grass
45.4531911,9.239765,zone4,grass
45.4531698,9.2397729,zone4,grass
45.4531484,9.2397709,zone4,grass
45.4531291,9.2397611,zone4,grass
45.4531133,9.2397434,zone4,grass
45.4531043,9.2397208,zone4,grass
45.4530995,9.2396904,zone4,grass
45.4531029,9.2392708,zone4,grass
45.4531105,9.2392432,zone4,grass
45.4531236,9.2392197,zone4,grass
45.4531408,9.2392059,zone4,grass
45.4531581,9.239199,zone4,grass
45.4531774,9.239201,zone4,grass
45.4531967,9.2392089,zone4,grass
45.4532125,9.2392256,zone4,grass
45.4532242,9.2392472,zone4,grass
45.4532318,9.2392747,zone4,grass
45.4537868,9.2413432,zone4,brownfield
45.453241,9.2413309,zone4,brownfield
45.4532502,9.2399388,zone4,brownfield
45.4532995,9.2398269,zone4,brownfield
45.4538004,9.2398301,zone4,brownfield
45.4537868,9.2413432,zone4,brownfield
45.453078,9.2399521,zone4,brownfield
45.453068,9.241319,zone4,brownfield
45.4523493,9.2413144,zone4,brownfield
45.4523496,9.2411165,zone4,brownfield
45.4523512,9.240153,zone4,brownfield
45.4528418,9.2397691,zone4,brownfield
45.4529799,9.2397709,zone4,brownfield
45.4529993,9.2397711,zone4,brownfield
45.453078,9.2399521,zone4,brownfield
45.4535946,9.2416293,zone4,brownfield
45.4533208,9.2416262,zone4,brownfield
45.4532459,9.2417297,zone4,brownfield
45.4532416,9.2417976,zone4,brownfield
45.4532316,9.2418692,zone4,brownfield
45.4532165,9.2419431,zone4,brownfield
45.4531989,9.2420046,zone4,brownfield
45.4531776,9.2420595,zone4,brownfield
45.4531525,9.2421102,zone4,brownfield
45.453124,9.2421597,zone4,brownfield
45.4527619,9.2426653,zone4,brownfield
45.4531007,9.2431712,zone4,brownfield
45.4532411,9.2429768,zone4,brownfield
45.4532956,9.2429817,zone4,brownfield
45.4535897,9.2425824,zone4,brownfield
45.4535946,9.2416293,zone4,brownfield
45.4562974,9.2383629,zone4,grass
45.456391,9.2386103,zone4,grass
45.4563967,9.2386388,zone4,grass
45.4563988,9.2386693,zone4,grass
45.4563945,9.2386957,zone4,grass
45.4563874,9.2387201,zone4,grass
45.4563724,9.2387475,zone4,grass
45.4563553,9.2387668,zone4,grass
45.4563325,9.2387831,zone4,grass
45.4563133,9.2387902,zone4,grass
45.4562883,9.2387933,zone4,grass
45.4560336,9.2387899,zone4,grass
45.456015,9.2387859,zone4,grass
45.4559972,9.2387747,zone4,grass
45.4559822,9.2387604,zone4,grass
45.4559694,9.2387391,zone4,grass
45.4559623,9.2387157,zone4,grass
45.4559558,9.2386791,zone4,grass
45.4559531,9.238527,zone4,grass
45.4562953,9.2385234,zone4,grass
45.4562974,9.2383629,zone4,grass
45.44516,9.251556,zone4,grass
45.4453266,9.2512782,zone4,grass
45.4451537,9.2512948,zone4,grass
45.44516,9.251556,zone4,grass
45.4450716,9.2516246,zone4,grass
45.4450634,9.2513034,zone4,grass
45.4448156,9.2513272,zone4,grass
45.4450716,9.2516246,zone4,grass
45.4458396,9.2508589,zone4,grass
45.445832,9.250684,zone4,grass
45.4458767,9.2506384,zone4,grass
45.4458881,9.2508924,zone4,grass
45.4458396,9.2508589,zone4,grass
45.4464252,9.2364295,zone4,residential
45.4461223,9.236351,zone4,residential
45.4460963,9.2363442,zone4,residential
45.445996,9.2363182,zone4,residential
45.445964,9.2362973,zone4,residential
45.4459223,9.2362701,zone4,residential
45.4456531,9.2360946,zone4,residential
45.4457081,9.2358701,zone4,residential
45.4457687,9.2355973,zone4,residential
45.4458204,9.2353734,zone4,residential
45.4458496,9.2352916,zone4,residential
45.445891,9.2352178,zone4,residential
45.4459606,9.2351802,zone4,residential
45.4460218,9.2351829,zone4,residential
45.4460982,9.2352095,zone4,residential
45.4461149,9.2352106,zone4,residential
45.4462733,9.2352205,zone4,residential
45.4464299,9.235247,zone4,residential
45.4465344,9.2352742,zone4,residential
45.4464252,9.2364295,zone4,residential
45.4449416,9.2545175,zone4,allotments
45.4449131,9.2547016,zone4,allotments
45.4448833,9.2548555,zone4,allotments
45.4448423,9.2550148,zone4,allotments
45.4448038,9.2551263,zone4,allotments
45.4447419,9.2552696,zone4,allotments
45.4440388,9.2568598,zone4,allotments
45.4440736,9.2568846,zone4,allotments
45.4441108,9.2568952,zone4,allotments
45.4441729,9.2568952,zone4,allotments
45.4444967,9.2568511,zone4,allotments
45.4451798,9.2567053,zone4,allotments
45.4458007,9.256509,zone4,allotments
45.446263,9.2563421,zone4,allotments
45.4463506,9.2562989,zone4,allotments
45.4464045,9.2562653,zone4,allotments
45.446455,9.2562509,zone4,allotments
45.4458015,9.2554923,zone4,allotments
45.4450123,9.2544804,zone4,allotments
45.4449416,9.2545175,zone4,allotments
45.4444988,9.2513575,zone4,residential
45.4443824,9.2517681,zone4,residential
45.4444517,9.252531,zone4,residential
45.4444846,9.2526145,zone4,residential
45.444551,9.2527825,zone4,residential
45.4451911,9.2526923,zone4,residential
45.4452311,9.2541167,zone4,residential
45.4452407,9.2544596,zone4,residential
45.4455286,9.2544337,zone4,residential
45.4455779,9.2544293,zone4,residential
45.4458924,9.2544011,zone4,residential
45.4459541,9.2543955,zone4,residential
45.4460448,9.2543874,zone4,residential
45.4461036,9.2544515,zone4,residential
45.4464856,9.2544113,zone4,residential
45.4465424,9.2544928,zone4,residential
45.4466192,9.2543919,zone4,residential
45.4466787,9.2543133,zone4,residential
45.4467437,9.2542233,zone4,residential
45.4467782,9.2541766,zone4,residential
45.4474664,9.2532448,zone4,residential
45.4478848,9.2526768,zone4,residential
45.4481842,9.2522702,zone4,residential
45.4481444,9.2522122,zone4,residential
45.4473426,9.2510662,zone4,residential
45.4473094,9.2503445,zone4,residential
45.4473048,9.250245,zone4,residential
45.4472571,9.2492057,zone4,residential
45.4472482,9.2490126,zone4,residential
45.4471769,9.2474627,zone4,residential
45.4471607,9.2471186,zone4,residential
45.4471315,9.2464632,zone4,residential
45.4471196,9.2462034,zone4,residential
45.4470786,9.2452908,zone4,residential
45.4470573,9.24484,zone4,residential
45.4470041,9.2436724,zone4,residential
45.4469984,9.2435421,zone4,residential
45.4469114,9.2415433,zone4,residential
45.4469019,9.2414258,zone4,residential
45.4464673,9.2414198,zone4,residential
45.4462746,9.2414171,zone4,residential
45.4462149,9.2414163,zone4,residential
45.4457383,9.2414097,zone4,residential
45.4456584,9.2414086,zone4,residential
45.4455447,9.241407,zone4,residential
45.4454722,9.241406,zone4,residential
45.4451959,9.2414022,zone4,residential
45.4449355,9.2413987,zone4,residential
45.4448447,9.2413974,zone4,residential
45.4447004,9.2414096,zone4,residential
45.4444432,9.2414202,zone4,residential
45.4442614,9.2414322,zone4,residential
45.4442556,9.2410473,zone4,residential
45.4442483,9.2409169,zone4,residential
45.4441909,9.240836,zone4,residential
45.4441397,9.2407644,zone4,residential
45.4440733,9.240805,zone4,residential
45.4439656,9.2409152,zone4,residential
45.4438236,9.241324,zone4,residential
45.4435275,9.2420794,zone4,residential
45.4432968,9.2425797,zone4,residential
45.443352,9.2427759,zone4,residential
45.4431111,9.2428152,zone4,residential
45.4428693,9.2429963,zone4,residential
45.4428441,9.2430043,zone4,residential
45.4428013,9.243018,zone4,residential
45.4427763,9.243013,zone4,residential
45.4427289,9.2430034,zone4,residential
45.442674,9.2430835,zone4,residential
45.4426182,9.2431647,zone4,residential
45.4419013,9.2436102,zone4,residential
45.4418649,9.243403,zone4,residential
45.4415193,9.2435293,zone4,residential
45.4412041,9.2440364,zone4,residential
45.4415972,9.24453,zone4,residential
45.4423249,9.245461,zone4,residential
45.4424942,9.2456251,zone4,residential
45.4430351,9.2456428,zone4,residential
45.4431781,9.2458874,zone4,residential
45.4433801,9.2463231,zone4,residential
45.4434844,9.2465977,zone4,residential
45.4435457,9.2468009,zone4,residential
45.4435909,9.2469855,zone4,residential
45.443624,9.2471464,zone4,residential
45.4436556,9.2473138,zone4,residential
45.4437053,9.2476335,zone4,residential
45.4436933,9.2476635,zone4,residential
45.4436707,9.2476764,zone4,residential
45.4437071,9.2478123,zone4,residential
45.4436651,9.2478275,zone4,residential
45.443736,9.2482361,zone4,residential
45.443797,9.2485495,zone4,residential
45.4437784,9.2489809,zone4,residential
45.4437165,9.2504196,zone4,residential
45.4434073,9.2503921,zone4,residential
45.4433698,9.2512892,zone4,residential
45.4438447,9.2513243,zone4,residential
45.4439487,9.251332,zone4,residential
45.4443778,9.2513638,zone4,residential
45.4444988,9.2513575,zone4,residential
45.4476107,9.2571516,zone4,retail
45.4475568,9.2571348,zone4,retail
45.4475197,9.2571216,zone4,retail
45.4473179,9.257044,zone4,retail
45.4472708,9.2570321,zone4,retail
45.447225,9.2570301,zone4,retail
45.4471764,9.2570321,zone4,retail
45.4471251,9.257046,zone4,retail
45.4470807,9.2570697,zone4,retail
45.4470363,9.2570993,zone4,retail
45.4469939,9.2571436,zone4,retail
45.4469481,9.2572029,zone4,retail
45.4469107,9.2572662,zone4,retail
45.4468843,9.2573295,zone4,retail
45.4468635,9.2574105,zone4,retail
45.4468483,9.2574975,zone4,retail
45.4468441,9.2575825,zone4,retail
45.4468441,9.2576577,zone4,retail
45.446858,9.2577308,zone4,retail
45.4468815,9.2578139,zone4,retail
45.4469079,9.257885,zone4,retail
45.4469398,9.2579483,zone4,retail
